_id,Court,Case_number,Content
658d2cefffa0ccd0794bb072,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경103773,서울특별시 종로구 부암동 382-69\n[토지 대 73㎡]
658d2cefffa0ccd0794bb073,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경103773,서울특별시 종로구 부암동 382-68\n[건물 블럭조기와지붕단층주택 28.85㎡]
658d2cefffa0ccd0794bb074,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경103964,"서울특별시 강남구 삼성로4길 17, 506동 1층101호\n[집합건물 철근콩크리트조 53.98㎡]"
658d2cefffa0ccd0794bb075,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경103964,서울특별시 강남구 개포동 187\n[토지 대 55858㎡ 갑구 1번 장한수 지분 55858분의 45.06 전부]
658d2cf1ffa0ccd0794bb076,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경104677,서울특별시 관악구 봉천동 178-158\n[토지 도로 40㎡ 갑구 2번 정성환 지분 3분의 1 전부]
658d2cf1ffa0ccd0794bb077,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105007,서울특별시 강남구 도곡동 518-1\n[토지 대 495.9㎡]
658d2cf1ffa0ccd0794bb078,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105007,서울특별시 강남구 논현로30길 14\n[건물 철골조 평슬라브 4층 근린생활시설 1층 270.30㎡ 2층 288.76㎡ 3층 288.76㎡ 4층 288.76㎡]
658d2cf1ffa0ccd0794bb079,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105212,"서울특별시 동작구 성대로12가길 72, 5층501호 (상도동,강호빌리지)\n[집합건물 철근콘크리트구조 29.74㎡]"
658d2cf1ffa0ccd0794bb07a,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105670,서울특별시 동작구 사당동 1026-50\n[토지 대 200.3㎡]
658d2cf1ffa0ccd0794bb07b,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105717,"서울특별시 관악구 청룡4길 32, 8층802호 (봉천동,청룡오피스텔)\n[집합건물 철근콘크리트구조 14.26㎡]"
658d2cf1ffa0ccd0794bb07c,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105755,"서울특별시 관악구 신림로44가길 51, 2층201호 (신림동,삼성아트빌)\n[집합건물 철근콘크리구조 48.01㎡]"
658d2cf1ffa0ccd0794bb07d,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105793,"서울특별시 종로구 종로63마길 4, 지하1층201호 (숭인동,로하스빌12차)\n[집합건물 철근콘크리트구조 22.01㎡]"
658d2cf1ffa0ccd0794bb07e,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경105878,서울특별시 중구 장충동2가 192-21\n[토지 대 23.1㎡ 경매할 지분 3분의 1 오산 지분 전부]
658d2cf1ffa0ccd0794bb07f,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106017,"서울특별시 관악구 은천로 93, 205동 16층1602호 (봉천동,벽산블루밍)\n[집합건물 철근콘크리트조 114.97㎡]"
658d2cf1ffa0ccd0794bb080,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106192,"서울특별시 동작구 국사봉10길 93, 5층502호 (상도동,동산휴그린타운)\n[집합건물 철근콘크리트구조 17.06㎡]"
658d2cf2ffa0ccd0794bb081,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106413\n2023타경3217\n(중복),서울특별시 동작구 사당동 1032-3\n[토지 대 131㎡]
658d2cf2ffa0ccd0794bb082,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106413\n2023타경3217\n(중복),서울특별시 동작구 사당동 1032-6\n[토지 대 190.1㎡]
658d2cf2ffa0ccd0794bb083,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106567,서울특별시 종로구 동숭동 201-28\n[토지 대 162㎡ 갑구 3번 최재은 지분 7분의 1 전부]
658d2cf2ffa0ccd0794bb084,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106567,서울특별시 종로구 낙산3길 38\n[건물 벽돌조 평슬래브지붕 2층 주택 1층 69.81㎡ 2층 69.81㎡ 지층 69.81㎡ 내역 지층 대피실 보일러실임 갑구 1번 최재은 지분 7분의 1 전부]
658d2cf2ffa0ccd0794bb085,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106581,"서울특별시 관악구 행운5길 29, 5층502호 (봉천동,비쥬타운에이)\n[집합건물 철근콘크리트구조 26.25㎡]"
658d2cf2ffa0ccd0794bb086,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106765,"서울특별시 관악구 난곡로24라길 21, 101동 4층401호 (신림동,씨지아름채)\n[집합건물 철근콘크리트구조 28.51㎡]"
658d2cf2ffa0ccd0794bb087,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106796,"서울특별시 관악구 은천로35다길 26-4, 2층202호 (봉천동,더빌)\n[집합건물 철근콘크리구조 29.98㎡]"
658d2cf2ffa0ccd0794bb088,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106871,"서울특별시 강남구 광평로19길 15, 108동 11층1106호 (일원동,목련타운)\n[집합건물 철근콘크리트조 134.71㎡]"
658d2cf2ffa0ccd0794bb089,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106888,사용본거지 : 서울특별시 서초구 내곡동 1-593\n[K7 2012년식 승용차]
658d2cf4ffa0ccd0794bb08a,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경106932,사용본거지 : 서울특별시 서초구 신흥말길 130-4\n[K5 하이브리드 2012년식 승용차]
658d2cf4ffa0ccd0794bb08b,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107072,"서울특별시 관악구 양지길 52-1, 105동 15층1502호 (신림동,관악우정하이비젼아파트2단지)\n[집합건물 철근콘크리트구조 84.58㎡]"
658d2cf4ffa0ccd0794bb08c,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107195,"서울특별시 관악구 신림로66길 42, 10층1004호 (신림동,신림큐브)\n[집합건물 철근콘크리트구조 13.41㎡]"
658d2cf4ffa0ccd0794bb08d,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107386,"서울특별시 강남구 삼성로 436, 5층501호 (대치동,바실리체)\n[집합건물 철근콘크리트구조 44.58㎡]"
658d2cf4ffa0ccd0794bb08e,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107515,서울특별시 강남구 청담동 13-12\n[토지 대 315.5㎡]
658d2cf4ffa0ccd0794bb08f,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107515,서울특별시 강남구 도산대로70길 23\n[건물 철근콘크리트구조 철근콘크리트지붕 4층 근린생활시설 지하1층 215.28㎡ 1층 172.56㎡ 2층 171.78㎡ 3층 165.48㎡ 4층 130.66㎡]
658d2cf4ffa0ccd0794bb090,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107683\n2023타경111378\n(중복),서울특별시 관악구 봉천동 644-19\n[토지 대 175㎡]
658d2cf4ffa0ccd0794bb091,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107683\n2023타경111378\n(중복),서울특별시 관악구 봉천로23다길 56\n[건물 철근콘크리트구조 (철근)콘크리트지붕 3층 단독주택 지1 91.85㎡ 1층 75.72㎡ 2층 81.51㎡ 3층 80.74㎡ 옥탑1층 10.08㎡(연면적제외)]
658d2cf4ffa0ccd0794bb092,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107690,"서울특별시 관악구 관천로11길 95, 2층202호 (신림동,엠엘쉐르빌)\n[집합건물 철근콘크리트구조 38.42㎡]"
658d2cf4ffa0ccd0794bb093,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107713,"서울특별시 중구 청계천로 400, 101동 32층3210호 (황학동,롯데캐슬 베네치아)\n[집합건물 일반철골구조 84.97㎡]"
658d2cf4ffa0ccd0794bb094,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107720,서울특별시 중구 신당동 432-1234\n[토지 대 102㎡ 갑구 8번 박상현 7분의2 지분 전부]
658d2cf4ffa0ccd0794bb095,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107720,서울특별시 중구 동호로11길 108-7\n[건물 연와조 슬래브지붕2층주택 1층 39.11㎡ 2층 39.11㎡ 갑구6번 박상현 7분의2 지분 전부]
658d2cf4ffa0ccd0794bb096,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107812,서울특별시 종로구 평창동 416-17\n[토지 대 466㎡ 갑구 2번 최상미 지분 2분의 1 전부]
658d2cf4ffa0ccd0794bb097,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107812,"서울특별시 종로구 평창42길 35\n[건물 철근콘크리트조 평경사슬래브지붕 2층 단독주택 및 근린생활시설 1층 138.43㎡ 2층 118.78㎡ 지층 113.40㎡ 용도내역:1,2층 주택 지층-주택 52.36㎡, 근린생활시설(사무소)61.04㎡ 갑구 1번 최상미 지분 2분의 1 전부]"
658d2cf4ffa0ccd0794bb098,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경107911\n2023타경107966\n(중복),"서울특별시 서초구 동산로19길 20, 4층402호 (양재동,꾸메빌)\n[집합건물 철근콘크리트구조 41.96㎡]"
658d2cf4ffa0ccd0794bb099,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108075,"서울특별시 강남구 학동로68길 29, 115동 16층1602호 (삼성동,삼성동 힐스테이트1 단지)\n[집합건물 철근콘크리트구조 84.236㎡]"
658d2cf4ffa0ccd0794bb09a,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108204,"서울특별시 관악구 난곡로63길 26, 9층902호 (신림동,삼성 아파트)\n[집합건물 철근콘크리트구조 69.29㎡ 갑구 1번 채움산업개발 주식회사 지분 294분의 16.33 전부]"
658d2cf4ffa0ccd0794bb09b,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108280,서울특별시 강남구 역삼동 779-1\n[토지 대 313.6㎡]
658d2cf4ffa0ccd0794bb09c,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108280,"서울특별시 강남구 도곡로37길 38 (역삼동,스타빌딩1)\n[건물 철근콘크리트구조 평스라브지붕 6층 제2종근린생활시설,단독주택 지1층 129.01㎡ 1층 139.47㎡ 2층 150㎡ 3층 150㎡ 4층 150㎡ 5층 93.34㎡ 6층 69.43㎡ 옥탑2층 13.42㎡(연면적 제외) 옥탑1층 13.42㎡(연면적 제외)]"
658d2cf4ffa0ccd0794bb09d,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108334,사용본거지 : 서울특별시 서초구 신흥말길 130-4\n[BMW X5 xDrive30d 2015년식 승용차]
658d2cf6ffa0ccd0794bb09e,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108358,"서울특별시 서초구 반포대로 275, 124동 26층2601호 (반포동,래미안퍼스티지)\n[집합건물 철근콘크리트구조 222.15㎡]"
658d2cf7ffa0ccd0794bb09f,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108440,"서울특별시 동작구 사당로17길 111, 1동 9층906호 (사당동,현대아파트)\n[집합건물 철근콘크리트조 120.03㎡]"
658d2cf7ffa0ccd0794bb0a0,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108495,"서울특별시 동작구 양녕로22다길 27, 4층402호\n[집합건물 철근콘크리트조 44.92㎡]"
658d2cf7ffa0ccd0794bb0a1,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108570,"서울특별시 종로구 평창문화로 142, 1층103호 (평창동,엘리시아)\n[집합건물 철근콘크리트구조 213.07㎡]"
658d2cf7ffa0ccd0794bb0a2,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108655,"서울특별시 동작구 국사봉10길 62-4, 2층203호\n[집합건물 철근콘크리트구조 29.85㎡]"
658d2cf7ffa0ccd0794bb0a3,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경108938\n2023타경108709\n(중복),"서울특별시 서초구 남부순환로 2183, 102동 15층1503호 (방배동,방배래미안타워)\n[집합건물 철근콘크리트구조 134.96㎡]"
658d2cf7ffa0ccd0794bb0a4,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109085,"서울특별시 서초구 서초대로 13, 1동 11층1103호 (방배동,방배마에스트로)\n[집합건물 철골철근콘크리트구조 공동주택(아파트) 35.3700㎡]"
658d2cf7ffa0ccd0794bb0a5,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109092,"서울특별시 강남구 영동대로142길 25, 15층1501호 (청담동,청담아이파크)\n[집합건물 철근 콘크리트조 110.14㎡]"
658d2cf7ffa0ccd0794bb0a6,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109139,"서울특별시 관악구 조원로23길 5, 지하층비02호\n[집합건물 알.씨조 59.28㎡]"
658d2cf7ffa0ccd0794bb0a7,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109245,"서울특별시 강남구 선릉로69길 19, 112동 11층1102호 (역삼동,역삼래미안)\n[집합건물 철근콘크리트조 59.53㎡]"
658d2cf7ffa0ccd0794bb0a8,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109344,"서울특별시 동작구 남부순환로265길 13, 6층601호 (사당동,기쁨채)\n[집합건물 철근콘크리트구조 57.43㎡]"
658d2cf7ffa0ccd0794bb0a9,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109351,서울특별시 동작구 사당동 419-152 씨에스하우스 3층305호\n[집합건물 철근콘크리트구조 17.09㎡]
658d2cf7ffa0ccd0794bb0aa,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109368,"서울특별시 관악구 국회단지길 64, 3층302호 (봉천동,나무그늘빌)\n[집합건물 철근콘크리트구조 29.97㎡]"
658d2cf7ffa0ccd0794bb0ab,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109597,"서울특별시 관악구 은천로35라길 25, 2층203호 (봉천동,프라임21)\n[집합건물 철근콘크리트구조 32.46㎡]"
658d2cf7ffa0ccd0794bb0ac,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109627,"서울특별시 서초구 반포대로23길 64-7, 비동 1층102호 (서초동,삼성홈스테이)\n[집합건물 철근콘크리트구조 29.96㎡]"
658d2cf7ffa0ccd0794bb0ad,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109696,서울특별시 동작구 사당동 419-152 씨에스하우스 4층405호\n[집합건물 철근콘크리트구조 17.09㎡]
658d2cf7ffa0ccd0794bb0ae,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109931,"서울특별시 관악구 낙성대역10길 21, 1층102호 (봉천동,대호리치빌)\n[집합건물 철근콘크리트조 68.74㎡]"
658d2cf7ffa0ccd0794bb0af,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경109979,"서울특별시 종로구 종로31길 43, 10층1001호 (인의동,루비온오피스텔)\n[집합건물 철근콘크리트구조 18.2㎡]"
658d2cf7ffa0ccd0794bb0b0,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110016,"서울특별시 서초구 반포대로5길 65, 101동 4층403호 (서초동,아이파크빌)\n[집합건물 철근콘크리트 벽식조 179.28㎡]"
658d2cf7ffa0ccd0794bb0b1,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110030,"서울특별시 관악구 남부순환로156길 40, 2층202호\n[집합건물 철근콘크리트조 54.65㎡]"
658d2cf9ffa0ccd0794bb0b2,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110160,"서울특별시 서초구 고무래로10길 39, 3층306호 (반포동,엠브이아파트)\n[집합건물 철근콘크리트 벽식구조 83.40㎡]"
658d2cf9ffa0ccd0794bb0b3,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110214\n2023타경4982\n(중복),"서울특별시 관악구 조원로13길 23, 101동 8층804호 (신림동,동훈씨디아이아파트)\n[집합건물 철근콘크리트구조 84.31㎡]"
658d2cf9ffa0ccd0794bb0b4,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110238,"서울특별시 관악구 남현1가길 22, 지1층비6호 (남현동,관악산센텀아파트)\n[집합건물 철근콘크리트구조 26.67㎡]"
658d2cf9ffa0ccd0794bb0b5,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110306,사용본거지 : 서울특별시 서초구 원터3길 원지동 401-5\n[BMW 520d 2016년식 승용차]
658d2cf9ffa0ccd0794bb0b6,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110351,"서울특별시 종로구 평창23길 5, 1층101호\n[집합건물 철근콘트리트조 187.25㎡]"
658d2cf9ffa0ccd0794bb0b7,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경110573\n2023타경111712\n(중복),사용본거지 : 서울특별시 서초구 원터1길 8\n[GV80 2020년식 승용차]
658d2cf9ffa0ccd0794bb0b8,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경111286,사용본거지 : 서울특별시 서초구 양재대로12길 36\n[마이티하이내장탑차 2017년식 화물차]
658d2cf9ffa0ccd0794bb0b9,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경112579,사용본거지 : 서울특별시 서초구 신흥말길 1-593\n[셀토스 2020년식 승용차]
658d2cf9ffa0ccd0794bb0ba,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경112951,"사용본거지 : 서울 동작구 장승배기로22길 50 장승배기로22길 402호 (노량진동, 그린아트)\n[트레일블레이저 1.35 TURBO FWD 2022년식 승용차]"
658d2cf9ffa0ccd0794bb0bb,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경113107,사용본거지 : 서울특별시 서초구 원터3길 401-5\n[쏘렌토 2015년식 승용차]
658d2cf9ffa0ccd0794bb0bc,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경113725\n2023타경114995\n(중복),사용본거지 : 서울특별시 서초구 원터3길 6\n[718 박스터 GTS 2018년식 승용차]
658d2cf9ffa0ccd0794bb0bd,법원 : 서울중앙지방법원,서울중앙지방법원\n2023타경113978,"서울특별시 관악구 법원단지12길 24, 107동 3층301호 (신림동,찬솔팰리스)\n[집합건물 철근콘크리트구조 48.7㎡]"
658d2d00ffa0ccd0794bb0be,법원 : 서울동부지방법원,서울동부지방법원\n2021타경1593,"서울특별시 광진구 광나루로56길 85, 4층시009호 (구의동,테크노-마트21)\n[집합건물 철골철근콘크리트조 13.12㎡]"
658d2d00ffa0ccd0794bb0bf,법원 : 서울동부지방법원,서울동부지방법원\n2021타경1593,"서울특별시 광진구 광나루로56길 85, 4층시016호 (구의동,테크노-마트21)\n[집합건물 철골철근콘크리트조 13.12㎡]"
658d2d00ffa0ccd0794bb0c0,법원 : 서울동부지방법원,서울동부지방법원\n2021타경2527\n2022타경1385\n(중복)\n2021타경51864\n2021타경53242\n(병합),"서울특별시 강동구 양재대로124길 49-5, 2층205호 (길동,길동애드하우징)\n[집합건물 철근콘크리트구조 28.37㎡]"
658d2d00ffa0ccd0794bb0c1,법원 : 서울동부지방법원,서울동부지방법원\n2021타경2527\n2022타경1385\n(중복)\n2021타경51864\n2021타경53242\n(병합),"서울특별시 강동구 양재대로124길 49-5, 6층602호 (길동,길동애드하우징)\n[집합건물 철근콘크리트구조 22.35㎡]"
658d2d00ffa0ccd0794bb0c2,법원 : 서울동부지방법원,서울동부지방법원\n2021타경55637,"서울특별시 광진구 용마산로3길 79, 2층201호 (중곡동,아성뜨란채)\n[집합건물 철근콘크리트구조 31.03㎡]"
658d2d00ffa0ccd0794bb0c3,법원 : 서울동부지방법원,서울동부지방법원\n2021타경56159,"서울특별시 송파구 가락로36길 13, 2층204호\n[집합건물 철근콘크리트구조 33.355㎡]"
658d2d00ffa0ccd0794bb0c4,법원 : 서울동부지방법원,서울동부지방법원\n2022타경702,"서울특별시 광진구 천호대로137길 18, 지하층비101호 (구의동,세원그린빌)\n[집합건물 철근콘크리트구조 41.68 ㎡]"
658d2d00ffa0ccd0794bb0c5,법원 : 서울동부지방법원,서울동부지방법원\n2022타경2241,"서울특별시 강동구 아리수로50길 50, 203동 14층1401호 (고덕동,래미안힐스테이트고덕)\n[집합건물 철근콘크리트구조 84.90㎡ 공유자지분 중 2분의 1 여성록 지분]"
658d2d00ffa0ccd0794bb0c6,법원 : 서울동부지방법원,서울동부지방법원\n2022타경2401,"서울특별시 강동구 천호대로 1120, 7층701호 (성내동,엘아이지건영리가주상복합)\n[집합건물 철근콘크리트구조 125.35㎡]"
658d2d00ffa0ccd0794bb0c7,법원 : 서울동부지방법원,서울동부지방법원\n2022타경2647,"서울특별시 송파구 충민로 181, 4층412호 (장지동,로체프라자)\n[집합건물 철근콘크리트구조 41.714㎡]"
658d2d00ffa0ccd0794bb0c8,법원 : 서울동부지방법원,서울동부지방법원\n2022타경2753,"서울특별시 송파구 송이로17길 34, 에이동 1층101호 (가락동,현대연립)\n[집합건물 벽돌조 157.21㎡]"
658d2d00ffa0ccd0794bb0c9,법원 : 서울동부지방법원,서울동부지방법원\n2022타경2869,"서울특별시 강동구 성안로7길 23, 2층201호\n[집합건물 철근콘크리트조 55.61㎡]"
658d2d00ffa0ccd0794bb0ca,법원 : 서울동부지방법원,서울동부지방법원\n2022타경51045,"서울특별시 광진구 용마산로8다길 20-2, 2층202호 (중곡동,헤라힐스)\n[집합건물 철근콘크리트구조 26.32㎡]"
658d2d01ffa0ccd0794bb0cb,법원 : 서울동부지방법원,서울동부지방법원\n2022타경53089,"서울특별시 송파구 송이로 88, 3동 1층101호 (가락동,가락대림아파트)\n[집합건물 철근콘크리트조 84.11㎡]"
658d2d01ffa0ccd0794bb0cc,법원 : 서울동부지방법원,서울동부지방법원\n2022타경55887,"서울특별시 송파구 오금로57길 10, 104동 2층201호 (거여동,성우스타팰리스)\n[집합건물 철근콘크리트구조 59.4㎡]"
658d2d01ffa0ccd0794bb0cd,법원 : 서울동부지방법원,서울동부지방법원\n2022타경56088,"서울특별시 송파구 오금로57길 9-19, 3층301호 (거여동,드림리치빌 2호)\n[집합건물 철근콘크리트구조 37.62㎡]"
658d2d01ffa0ccd0794bb0ce,법원 : 서울동부지방법원,서울동부지방법원\n2022타경56170,"서울특별시 광진구 영화사로11길 34, 지1층비01호 (구의동,진연빌)\n[집합건물 철근콘크리트조 26.32㎡]"
658d2d01ffa0ccd0794bb0cf,법원 : 서울동부지방법원,서울동부지방법원\n2022타경56729,"서울특별시 강동구 천중로44길 13, 102동 5층502호 (길동,강남리치빌)\n[집합건물 철근콘크리트구조 29.24㎡]"
658d2d01ffa0ccd0794bb0d0,법원 : 서울동부지방법원,서울동부지방법원\n2022타경56965,"서울특별시 강동구 성안로27길 63-14, 6층602호 (천호동,주성아파텔)\n[집합건물 철근콘크리트구조 28.995㎡]"
658d2d01ffa0ccd0794bb0d1,법원 : 서울동부지방법원,서울동부지방법원\n2022타경56989\n2022타경57869\n(중복),"서울특별시 송파구 중대로 24, 228동 7층702호 (문정동,올림픽훼밀리타운아파트)\n[집합건물 철근콘크리트조 84.705㎡]"
658d2d03ffa0ccd0794bb0d2,법원 : 서울동부지방법원,서울동부지방법원\n2022타경57388,"서울특별시 강동구 천중로27길 24-7, 비동 3층303호 (천호동,씨팰리스4차)\n[집합건물 철근콘크리트구조 38.66㎡]"
658d2d03ffa0ccd0794bb0d3,법원 : 서울동부지방법원,서울동부지방법원\n2023타경50407,"서울특별시 성동구 무학봉길 76, 101동 3층304호 (하왕십리동,하왕십리신영지웰)\n[집합건물 철근콘크리트구조 84.981㎡]"
658d2d0affa0ccd0794bb0d4,법원 : 서울서부지방법원,서울서부지방법원\n2021타경1946,서울특별시 용산구 갈월동 7-190\n[토지 대 355.4㎡]
658d2d0affa0ccd0794bb0d5,법원 : 서울서부지방법원,서울서부지방법원\n2021타경1946,서울특별시 용산구 갈월동 8-59\n[토지 대 2.3㎡]
658d2d0affa0ccd0794bb0d6,법원 : 서울서부지방법원,서울서부지방법원\n2021타경1946,서울특별시 용산구 한강대로98길 9\n[건물 석조 및 연와조평옥개2계건주택 1층138.35㎡ 2층105.69㎡ 지하실168.60㎡]
658d2d0affa0ccd0794bb0d7,법원 : 서울서부지방법원,서울서부지방법원\n2021타경55233,"서울특별시 서대문구 문화촌길 6-24, 104동 6층605호 (홍제동,문화촌현대아파트)\n[집합건물 철근콘크리트조벽식구조 59.94㎡]"
658d2d0affa0ccd0794bb0d8,법원 : 서울서부지방법원,서울서부지방법원\n2021타경56489,"서울특별시 마포구 구룡길 19, 2층에이211호 (상암동,상암한화오벨리스크)\n[집합건물 철근콘크리트구조 19.93㎡]"
658d2d0affa0ccd0794bb0d9,법원 : 서울서부지방법원,서울서부지방법원\n2022타경1479\n2022타경94\n2022타경1639\n(중복),서울특별시 서대문구 홍제동 266-214\n[토지 대 106㎡ 갑구 6번 32분의 8 오진수 지분 전부]
658d2d0affa0ccd0794bb0da,법원 : 서울서부지방법원,서울서부지방법원\n2022타경1479\n2022타경94\n2022타경1639\n(중복),서울특별시 서대문구 홍제동 266-214 1호\n[건물 1호 벽돌조 슬래브지붕 2층 주택 1층 29.11㎡ 2층 25.66㎡ 지층 5.04㎡]
658d2d0affa0ccd0794bb0db,법원 : 서울서부지방법원,서울서부지방법원\n2022타경2489,"서울특별시 은평구 응암로34길 12-7, 5층502호 (응암동,호안빌)\n[집합건물 철근콘크리트구조 27.22㎡]"
658d2d0affa0ccd0794bb0dc,법원 : 서울서부지방법원,서울서부지방법원\n2022타경2496,"서울특별시 은평구 구산동 7-9\n[토지 대 147.8㎡ 갑구 39번 147.8분의 12.3165 최준호 지분 전부, 147.8분의 12.3165 최은혜 지분 전부]"
658d2d0affa0ccd0794bb0dd,법원 : 서울서부지방법원,서울서부지방법원\n2022타경2496,"서울특별시 은평구 서오릉로11길 18-2\n[건물 벽돌조 평슬래브 2층 단독주택 1층 73.69㎡ 2층 73.69㎡ 3층 73.69㎡ 갑구 38번 221.07분의 18.4225 최준호 지분 전부, 221.07분의 18.4225 최은혜 지분 전부]"
658d2d0affa0ccd0794bb0de,법원 : 서울서부지방법원,서울서부지방법원\n2022타경2700,"서울특별시 은평구 백련산로 121, 104동 2층201호 (응암동,세영스카이타운)\n[집합건물 철근콘크리트구조 29.72㎡]"
658d2d0affa0ccd0794bb0df,법원 : 서울서부지방법원,서울서부지방법원\n2022타경3031,"서울특별시 은평구 통일로 780, 8동 4층403호 (불광동,미성아파트)\n[집합건물 철근콩크리트조 125.75㎡]"
658d2d0affa0ccd0794bb0e0,법원 : 서울서부지방법원,서울서부지방법원\n2022타경3048\n2023타경58304\n(중복),"서울특별시 은평구 진관1로 21-35, 9층914호 (진관동,어드벤스힐오피스텔)\n[집합건물 철근콘크리트구조 29.79㎡]"
658d2d0affa0ccd0794bb0e1,법원 : 서울서부지방법원,서울서부지방법원\n2022타경50594,"서울특별시 은평구 갈현로15길 7-16, 1층102호\n[집합건물 철근콘크리트조 52.1㎡]"
658d2d0affa0ccd0794bb0e2,법원 : 서울서부지방법원,서울서부지방법원\n2022타경51528,"서울특별시 은평구 갈현로23길 34-8, 5층502호 (갈현동,현우하이빌)\n[집합건물 철근콘크리트구조 39.15㎡]"
658d2d0affa0ccd0794bb0e3,법원 : 서울서부지방법원,서울서부지방법원\n2022타경52941,"서울특별시 마포구 성미산로27길 38, 6층604호 (연남동,삼정도나빌)\n[집합건물 철근콘크리트구조 22.97㎡]"
658d2d0affa0ccd0794bb0e4,법원 : 서울서부지방법원,서울서부지방법원\n2022타경53944,"서울특별시 은평구 진흥로 114, 6층602호 (녹번동,에스클래스)\n[집합건물 철근콘크리트구조 26.48㎡]"
658d2d0affa0ccd0794bb0e5,법원 : 서울서부지방법원,서울서부지방법원\n2022타경54053,"서울특별시 마포구 성미산로27길 38, 2층201호 (연남동,삼정도나빌)\n[집합건물 철근콘크리트구조 41.11㎡]"
